moldId,counterId,dataAccId,similarityMetric,similarityMetricHr,procChanged,measurementDate
EM-PL-TM036,EMA2252M10022,12074,0.903696,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12075,0.573819,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12076,0.747087,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12077,0.668734,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12078,0.818317,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12079,0.839146,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12080,0.858394,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12081,0.723747,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12082,0.894427,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12083,0.893237,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12094,0.725476,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12095,0.794719,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12096,0.755929,0.814244,0,Timestamp('19:00:')
EM-PL-TM036,EMA2252M10022,12097,0.882258,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12098,0.787726,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12099,0.872503,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12100,0.897085,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12101,0.923133,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12102,0.954792,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12103,0.686244,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12104,0.894427,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12105,0.748455,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12106,0.897085,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12107,0.829156,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12109,0.892218,0.940579,0,Timestamp('20:00:')
EM-PL-TM036,EMA2252M10022,12110,0.781736,0.940579,0,Timestamp('20:00:')
